word_id,root_id,sequence,sequence_2
41994,2023,1,NULL
41996,2023,1,NULL
41997,2023,1,NULL
41998,2023,1,NULL
7740,2023,1,NULL
41999,2023,1,NULL
2130,2023,1,NULL
22892,2023,1,NULL
42002,2023,1,NULL
42003,2023,1,NULL
42004,2023,1,NULL
13328,2023,1,NULL
42007,2023,1,NULL
27885,271,2,NULL
47356,2401,1,NULL
47357,2401,1,NULL
47358,2401,1,NULL
47359,2401,1,NULL
47360,2401,1,NULL
47361,2401,1,NULL
47362,2401,1,NULL
47363,2401,1,NULL
47364,2401,1,NULL
47365,2401,1,NULL
47366,2401,1,NULL
22621,2401,1,NULL
47368,2401,1,NULL
47369,2401,1,NULL
47370,2401,1,NULL
47371,2401,1,NULL
47372,2401,1,NULL
9078,2401,1,NULL
47373,2401,1,NULL
47374,2401,1,NULL
47375,2401,1,NULL
47376,2401,1,NULL
19574,1884,1,NULL
47795,1884,1,NULL
47796,1884,1,NULL
47797,1884,1,NULL
47798,1884,1,NULL
47799,1884,1,NULL
47800,1884,1,NULL
47801,1884,1,NULL
47802,1884,1,NULL
42008,3303,1,NULL
42009,3303,1,NULL
42010,3303,1,NULL
42011,3303,1,NULL
42012,3303,1,NULL
42014,3303,1,NULL
42015,3303,1,NULL
20121,3197,2,NULL
42016,3303,1,NULL
42017,3303,1,NULL
42018,3303,1,NULL
42019,3303,1,NULL
42020,3303,1,NULL
42021,3303,1,NULL
42023,3303,1,NULL
42024,3303,1,NULL
24996,150,2,NULL
48282,4259,1,NULL
48284,4259,1,NULL
48285,4259,1,NULL
48286,4259,1,NULL
40455,563,2,NULL
48287,4259,1,NULL
48288,4259,1,NULL
48289,4259,1,NULL
25879,3221,2,NULL
48290,4259,1,NULL
48291,4259,1,NULL
47337,1668,1,NULL
47338,1668,1,NULL
48292,4259,1,NULL
47340,1668,1,NULL
48293,4259,1,NULL
48294,4259,1,NULL
48295,4259,1,NULL
47341,1668,1,NULL
48296,4259,1,NULL
48297,4259,1,NULL
48298,4259,1,NULL
49747,3306,1,NULL
49748,3306,1,NULL
49749,240,1,NULL
30024,332,2,NULL
49750,3306,1,NULL
49751,3306,1,NULL
49752,3306,1,NULL
34478,431,2,NULL
48152,2498,2,NULL
49753,3306,1,NULL
49754,3306,1,NULL
49755,3306,1,NULL
34505,3306,1,NULL
49756,3306,1,NULL
49759,3306,1,NULL
22566,374,2,NULL
49761,3306,1,NULL
49762,3306,1,NULL
36828,1435,1,NULL
49763,3306,1,NULL
49766,3306,1,NULL
49767,3306,1,NULL
49768,3306,1,NULL
40907,553,2,NULL
49769,3306,1,NULL
49770,3306,1,NULL
44351,1041,2,NULL
49771,3306,1,NULL
49772,3306,1,NULL
36439,465,1,NULL
36440,465,1,NULL
36441,465,1,NULL
36442,465,1,NULL
1169,2157,2,NULL
36445,465,1,NULL
36446,465,1,NULL
36448,465,1,NULL
36449,465,1,NULL
36450,465,1,NULL
6319,465,1,NULL
36452,465,1,NULL
36453,465,1,NULL
36454,465,1,NULL
36455,465,1,NULL
36456,465,1,NULL
36457,465,1,NULL
36458,465,1,NULL
36461,465,1,NULL
36462,465,1,NULL
36467,465,1,NULL
36468,465,1,NULL
36469,465,1,NULL
36470,465,1,NULL
7950,465,1,NULL
36471,465,1,NULL
36472,465,1,NULL
36473,465,1,NULL
36474,465,1,NULL
36475,465,1,NULL
17883,465,1,NULL
36476,465,1,NULL
36477,465,1,NULL
36478,533,2,NULL
1171,533,2,NULL
36479,465,1,NULL
36480,465,1,NULL
36481,465,1,NULL
36483,465,1,NULL
36486,495,2,NULL
36487,465,1,NULL
36488,465,1,NULL
36490,2533,2,NULL
36493,465,1,NULL
26362,2871,1,NULL
26363,2871,1,NULL
26364,2871,1,NULL
20882,2871,1,NULL
26365,2871,1,NULL
26366,2871,1,NULL
26367,2871,1,NULL
26368,2871,1,NULL
26369,2871,1,NULL
26370,2871,1,NULL
26371,2871,1,NULL
26372,2871,1,NULL
17200,2871,1,NULL
26373,2871,1,NULL
26375,2871,1,NULL
26378,2871,1,NULL
8090,2871,1,NULL
26379,2871,1,NULL
26380,2871,1,NULL
26381,2871,1,NULL
37016,2871,1,NULL
5794,2871,1,NULL
26382,2871,1,NULL
26384,2871,1,NULL
26385,2871,1,NULL
26386,2871,1,NULL
26388,2871,1,NULL
22772,2871,1,NULL
47326,1668,1,NULL
47329,1668,1,NULL
15133,1668,1,NULL
47330,1668,1,NULL
47331,1668,1,NULL
47332,1668,1,NULL
47333,1668,1,NULL
14958,1668,1,NULL
47334,1668,1,NULL
47335,1668,1,NULL
47336,1668,1,NULL
47337,4259,2,NULL
47338,4259,2,NULL
47339,1668,1,NULL
47340,4259,2,NULL
47341,4259,2,NULL
44067,619,1,NULL
44068,619,1,NULL
29615,292,1,NULL
44069,619,1,NULL
29624,292,1,NULL
44070,619,1,NULL
44071,619,1,NULL
33951,407,1,NULL
44072,619,1,NULL
36908,463,2,NULL
39228,507,2,NULL
39376,513,1,NULL
44073,619,1,NULL
44074,619,1,NULL
44075,619,1,NULL
44076,619,1,NULL
44077,619,1,NULL
44078,619,1,NULL
44079,619,1,NULL
44080,619,1,NULL
44081,619,1,NULL
44082,619,1,NULL
27349,2224,1,NULL
27350,2224,1,NULL
44083,619,1,NULL
44084,619,1,NULL
32253,362,1,NULL
44085,619,1,NULL
44086,619,1,NULL
44087,619,1,NULL
44088,619,1,NULL
44089,619,1,NULL
44090,619,1,NULL
44091,619,1,NULL
44092,619,1,NULL
42162,1739,1,NULL
44093,619,1,NULL
44094,619,1,NULL
44095,619,1,NULL
44096,619,1,NULL
44097,619,1,NULL
44098,647,1,NULL
44099,619,1,NULL
21285,619,1,NULL
44100,619,1,NULL
44101,619,1,NULL
44102,798,2,NULL
44103,799,2,NULL
44104,801,2,NULL
49207,2155,1,NULL
49208,2155,1,NULL
14874,2155,1,NULL
18874,2155,1,NULL
49211,2155,1,NULL
49212,2155,1,NULL
49213,2155,1,NULL
14078,2155,1,NULL
29357,305,1,NULL
16949,305,1,NULL
9038,305,1,NULL
29361,305,1,NULL
29363,305,1,NULL
29364,305,1,NULL
29365,327,1,NULL
29366,305,1,NULL
13104,305,1,NULL
29368,2843,1,NULL
29369,2843,1,NULL
29370,529,2,NULL
36599,2795,1,NULL
18383,2795,1,NULL
36600,2795,1,NULL
36601,2795,1,NULL
36602,2795,1,NULL
36603,2795,1,NULL
36604,2795,1,NULL
6441,2795,1,NULL
36605,2795,1,NULL
36606,2795,1,NULL
36607,2795,1,NULL
36608,2795,1,NULL
36609,2795,1,NULL
36610,2795,1,NULL
18943,2795,1,NULL
36611,2795,1,NULL
36612,2795,1,NULL
36613,2795,1,NULL
36614,2795,1,NULL
36615,2795,1,NULL
36616,1600,1,NULL
36617,2795,1,NULL
36618,2795,1,NULL
36619,2795,1,NULL
36620,2795,1,NULL
36621,2795,1,NULL
20660,639,2,NULL
36623,2795,1,NULL
36624,2795,1,NULL
36625,2795,1,NULL
36626,2795,1,NULL
25483,4276,2,NULL
42131,1596,1,NULL
1280,1596,1,NULL
6604,1596,1,NULL
42132,1596,1,NULL
154,1596,1,NULL
42133,1596,1,NULL
42134,1596,1,NULL
42135,1596,1,NULL
42136,1596,1,NULL
42137,1596,1,NULL
42138,1596,1,NULL
42139,1596,1,NULL
42140,1596,1,NULL
42141,1596,1,NULL
42142,1596,1,NULL
22670,1596,1,NULL
42143,1596,1,NULL
42144,1596,1,NULL
22854,1596,1,NULL
3117,1596,1,NULL
42145,1596,1,NULL
42146,1596,1,NULL
15096,1596,1,NULL
42147,1596,1,NULL
42148,1596,1,NULL
2887,1596,1,NULL
42149,1596,1,NULL
42150,1596,1,NULL
42151,1596,1,NULL
6266,1596,1,NULL
5374,1072,4,NULL
8980,1650,4,NULL
13691,1596,1,NULL
42152,1596,1,NULL
42153,1596,1,NULL
8680,377,1,NULL
32648,377,1,NULL
32649,377,1,NULL
12949,377,1,NULL
12478,377,1,NULL
32650,377,1,NULL
8979,377,1,NULL
19988,377,1,NULL
7940,377,1,NULL
7941,377,1,NULL
32651,377,1,NULL
32652,377,1,NULL
32653,377,1,NULL
12843,377,1,NULL
32654,377,1,NULL
32655,377,1,NULL
37101,377,1,NULL
13929,377,1,NULL
32660,377,1,NULL
32661,377,1,NULL
32662,377,1,NULL
32663,377,1,NULL
32664,377,1,NULL
12068,377,1,NULL
32665,377,1,NULL
32666,377,1,NULL
32667,377,1,NULL
32668,377,1,NULL
32669,377,1,NULL
23589,377,1,NULL
32670,377,1,NULL
32671,377,1,NULL
32672,377,1,NULL
32673,1872,2,NULL
32674,377,1,NULL
32676,377,1,NULL
32677,377,1,NULL
32678,377,1,NULL
32679,377,1,NULL
32680,377,1,NULL
33521,2951,1,NULL
33523,2951,1,NULL
33524,4153,2,NULL
33525,2951,1,NULL
33526,2951,1,NULL
33529,2951,1,NULL
33530,2951,1,NULL
33531,2951,1,NULL
33532,2951,1,NULL
33533,2951,1,NULL
33534,2951,1,NULL
33535,4164,1,NULL
35635,1871,1,NULL
7895,1871,1,NULL
19525,1871,1,NULL
7897,1871,1,NULL
35636,1871,1,NULL
15278,1871,1,NULL
35637,1871,1,NULL
35639,1871,1,NULL
35640,1871,1,NULL
8000,1871,1,NULL
35641,1871,1,NULL
35642,1871,1,NULL
35643,1871,1,NULL
35644,1871,1,NULL
35645,1871,1,NULL
35648,1871,1,NULL
35649,1871,1,NULL
35651,1871,1,NULL
35652,1871,1,NULL
35653,1871,1,NULL
35654,1871,1,NULL
35655,1871,1,NULL
37161,1871,1,NULL
35656,1871,1,NULL
35657,1871,1,NULL
35658,1871,1,NULL
35659,1871,1,NULL
7171,1871,1,NULL
35660,1871,1,NULL
35661,1871,1,NULL
47238,1258,1,NULL
47241,1258,1,NULL
47242,1258,1,NULL
47243,1258,1,NULL
47244,1258,1,NULL
47245,1258,1,NULL
47246,1258,1,NULL
47247,1258,1,NULL
47248,1258,1,NULL
47249,1258,1,NULL
47250,1258,1,NULL
47251,1258,1,NULL
47252,1258,1,NULL
10656,1258,1,NULL
47253,1258,1,NULL
7874,1258,1,NULL
47254,1258,1,NULL
47255,1258,1,NULL
47256,1258,1,NULL
47257,1258,1,NULL
47258,1258,1,NULL
47260,1258,1,NULL
47261,1258,1,NULL
47262,1258,1,NULL
47263,1258,1,NULL
14954,1258,1,NULL
47264,1258,1,NULL
22422,1258,1,NULL
14713,1258,1,NULL
47266,1258,1,NULL
47267,1258,1,NULL
10657,1258,1,NULL
7607,1037,1,NULL
27932,1037,1,NULL
27934,1037,1,NULL
27935,1037,1,NULL
27936,1037,1,NULL
27937,1037,1,NULL
13885,1037,1,NULL
27938,1037,1,NULL
27939,1230,2,NULL
478,1037,1,NULL
27940,1037,1,NULL
27941,1037,1,NULL
50478,2667,1,NULL
21625,2667,1,NULL
50479,2667,1,NULL
50480,2667,1,NULL
50481,2667,1,NULL
50482,2667,1,NULL
50483,2667,1,NULL
50484,2667,1,NULL
50485,2667,1,NULL
50486,2667,1,NULL
50487,2667,1,NULL
50488,2667,1,NULL
50489,2667,1,NULL
50490,2667,1,NULL
50491,2667,1,NULL
50492,2667,1,NULL
50493,2667,1,NULL
43937,1284,1,NULL
43938,1284,1,NULL
39251,508,2,NULL
39252,508,2,NULL
43939,1284,1,NULL
43940,1284,1,NULL
43941,1284,1,NULL
43944,1284,1,NULL
43945,1284,1,NULL
43946,1284,1,NULL
37287,467,1,NULL
43947,1284,1,NULL
43949,4213,1,NULL
6524,3315,1,NULL
25624,3315,1,NULL
25625,3315,1,NULL
25626,3315,1,NULL
25628,3315,1,NULL
25629,3315,1,NULL
25630,3315,1,NULL
25631,3315,1,NULL
18538,3315,1,NULL
25632,3315,1,NULL
49058,2604,1,NULL
51284,2604,1,NULL
51289,2604,1,NULL
35517,3825,2,NULL
49059,2604,1,NULL
49060,2604,1,NULL
31034,3479,1,NULL
49061,2604,1,NULL
22569,2604,1,NULL
49062,2604,1,NULL
51291,2604,1,NULL
2767,2604,1,NULL
43731,1264,2,NULL
41076,576,1,NULL
51292,2604,1,NULL
51293,2604,1,NULL
49063,2604,1,NULL
51294,2604,1,NULL
49064,2604,1,NULL
51295,2604,1,NULL
51296,2604,1,NULL
49065,2604,1,NULL
24195,3805,1,NULL
34163,392,2,NULL
49066,2604,1,NULL
34597,2604,1,NULL
49067,2604,1,NULL
49068,2604,1,NULL
49069,2604,1,NULL
49070,2604,1,NULL
49071,2604,1,NULL
49072,2604,1,NULL
49073,2604,1,NULL
49074,2604,1,NULL
49075,2604,1,NULL
49076,2604,1,NULL
49077,2604,1,NULL
49078,2604,1,NULL
49079,2604,1,NULL
49080,2604,1,NULL
49081,2604,1,NULL
49082,2604,1,NULL
49083,2604,1,NULL
44181,624,2,NULL
51298,2604,1,NULL
51301,2604,1,NULL
51302,2604,1,NULL
51303,2604,1,NULL
51304,2604,1,NULL
51305,2604,1,NULL
51306,2604,1,NULL
51307,2604,1,NULL
51308,2604,1,NULL
51309,2604,1,NULL
51310,2604,1,NULL
51311,2604,1,NULL
51312,2604,1,NULL
51313,2604,1,NULL
51315,2604,1,NULL
41641,2461,1,NULL
13937,2461,1,NULL
41642,2461,1,NULL
41643,2461,1,NULL
2297,2461,1,NULL
41645,2461,1,NULL
41646,2461,1,NULL
41649,2461,1,NULL
31883,358,1,NULL
27411,248,1,NULL
4076,358,1,NULL
31885,358,1,NULL
5290,358,1,NULL
31886,358,1,NULL
15416,358,1,NULL
31887,358,1,NULL
31888,358,1,NULL
31889,358,1,NULL
31890,358,1,NULL
7096,358,1,NULL
37092,358,1,NULL
31891,358,1,NULL
31892,358,1,NULL
31893,358,1,NULL
31894,358,1,NULL
31895,358,1,NULL
31896,358,1,NULL
10716,358,1,NULL
31898,358,1,NULL
31899,358,1,NULL
31900,358,1,NULL
31901,358,1,NULL
31902,358,1,NULL
31903,358,1,NULL
31904,358,1,NULL
31905,358,1,NULL
31906,358,1,NULL
31907,358,1,NULL
31908,358,1,NULL
31909,358,1,NULL
31911,358,1,NULL
37093,358,1,NULL
31912,358,1,NULL
31913,358,1,NULL
37094,358,1,NULL
31914,358,1,NULL
31915,358,1,NULL
31916,358,1,NULL
31917,358,1,NULL
31918,358,1,NULL
23290,134,2,NULL
29717,314,1,NULL
29718,314,1,NULL
29719,314,1,NULL
29720,314,1,NULL
29721,314,1,NULL
29722,314,1,NULL
29726,314,1,NULL
29727,314,1,NULL
29730,314,1,NULL
29731,314,1,NULL
29732,314,1,NULL
29733,314,1,NULL
29734,314,1,NULL
5501,314,1,NULL
29735,314,1,NULL
29736,2755,1,NULL
29737,314,1,NULL
29738,314,1,NULL
29739,2137,2,NULL
29741,397,2,NULL
29742,407,1,NULL
29743,314,1,NULL
29744,3124,1,NULL
29747,314,1,NULL
29748,740,2,NULL
29750,754,2,NULL
21425,754,2,NULL
35853,1811,1,NULL
35854,1811,1,NULL
37162,1811,1,NULL
35856,1811,1,NULL
35858,1811,1,NULL
35859,1811,1,NULL
35860,1811,1,NULL
35861,1811,1,NULL
35862,1811,1,NULL
35863,1811,1,NULL
35864,1811,1,NULL
35865,1811,1,NULL
35866,1811,1,NULL
42789,1891,1,NULL
42790,1891,1,NULL
42791,1891,1,NULL
42793,1891,1,NULL
5425,1891,1,NULL
42794,1891,1,NULL
42795,1891,1,NULL
42796,1891,1,NULL
42797,1891,1,NULL
22406,1891,1,NULL
42798,1891,1,NULL
42799,1891,1,NULL
42800,1891,1,NULL
28782,3012,2,NULL
42801,1891,1,NULL
42802,1891,1,NULL
42803,1891,1,NULL
41380,1430,2,NULL
41441,585,1,NULL
41442,585,1,NULL
41443,585,1,NULL
7720,886,3,NULL
41446,585,1,NULL
11394,585,1,NULL
9508,713,2,NULL
41448,585,1,NULL
41449,585,1,NULL
41450,585,1,NULL
41451,585,1,NULL
6696,585,1,NULL
41452,585,1,NULL
10101,585,1,NULL
41453,585,1,NULL
10304,585,1,NULL
41454,585,1,NULL
41455,585,1,NULL
3824,585,1,NULL
41456,585,1,NULL
2556,585,1,NULL
18148,585,1,NULL
41457,585,1,NULL
41458,585,1,NULL
41460,585,1,NULL
41461,585,1,NULL
5716,585,1,NULL
21453,1838,2,NULL
41462,1838,2,NULL
42832,1351,1,NULL
42833,1351,1,NULL
42894,1351,1,NULL
42837,1351,1,NULL
42838,1351,1,NULL
42839,1351,1,NULL
42840,1351,1,NULL
42841,1351,1,NULL
14375,1351,1,NULL
42842,1351,1,NULL
42843,1351,1,NULL
13426,1351,1,NULL
12089,1351,1,NULL
42845,1351,1,NULL
42847,1351,1,NULL
42848,1351,1,NULL
42849,1351,1,NULL
42850,1351,1,NULL
42851,1351,1,NULL
42852,1351,1,NULL
42853,1351,1,NULL
42854,1351,1,NULL
42856,1351,1,NULL
42857,1351,1,NULL
42859,1351,1,NULL
42860,1351,1,NULL
42861,1351,1,NULL
22478,1351,1,NULL
42862,1351,1,NULL
42863,1351,1,NULL
19592,1351,1,NULL
42864,1351,1,NULL
42865,1351,1,NULL
42866,1351,1,NULL
42867,1351,1,NULL
42869,1351,1,NULL
2299,4198,1,NULL
42878,1351,1,NULL
42879,1351,1,NULL
42880,1351,1,NULL
42881,1351,1,NULL
42882,1351,1,NULL
42884,1351,1,NULL
20046,1351,1,NULL
23029,1351,1,NULL
42885,1351,1,NULL
42886,1351,1,NULL
42887,1351,1,NULL
42888,1351,1,NULL
42889,1351,1,NULL
42890,1351,1,NULL
42891,1351,1,NULL
13887,1351,1,NULL
21618,1351,1,NULL
42893,1351,1,NULL
25328,1537,1,NULL
25813,191,1,NULL
7024,1503,1,NULL
25815,191,1,NULL
24916,191,2,NULL
25816,374,2,NULL
16237,510,2,NULL
25818,191,1,NULL
25819,191,1,NULL
25820,191,1,NULL
25821,191,1,NULL
25822,191,1,NULL
25824,191,1,NULL
25825,191,1,NULL
25826,191,1,NULL
25827,315,2,NULL
25828,191,1,NULL
25829,191,1,NULL
25830,431,2,NULL
25831,191,1,NULL
25832,191,1,NULL
46541,1422,1,NULL
1047,822,4,NULL
4281,823,4,NULL
46542,1422,1,NULL
46543,1422,1,NULL
46544,1422,1,NULL
46545,1422,1,NULL
46546,1422,1,NULL
46547,1422,1,NULL
46548,1422,1,NULL
21031,1422,1,NULL
1045,994,2,NULL
46549,1422,1,NULL
46550,1422,1,NULL
46551,1422,1,NULL
46552,1422,1,NULL
46553,1422,1,NULL
9480,815,3,NULL
46554,1422,1,NULL
46555,1422,1,NULL
46556,1422,1,NULL
1602,2305,2,NULL
46557,1422,1,NULL
46558,1422,1,NULL
46559,1422,1,NULL
46560,1422,1,NULL
46561,1422,1,NULL
46562,1422,1,NULL
46563,1422,1,NULL
46564,1422,1,NULL
46565,1422,1,NULL
14597,1422,1,NULL
46566,1422,1,NULL
46567,1422,1,NULL
46568,1422,1,NULL
46569,771,1,NULL
10792,2305,3,NULL
1086,823,4,NULL
31049,2237,1,NULL
6287,2237,1,NULL
17663,3668,3,NULL
22773,2237,1,NULL
31050,2237,1,NULL
31051,2237,1,NULL
31052,2237,1,NULL
31053,2237,1,NULL
31054,2237,1,NULL
22782,2237,1,NULL
31055,2237,1,NULL
22306,2237,1,NULL
31056,2237,1,NULL
31057,2237,1,NULL
31058,2237,1,NULL
31059,2237,1,NULL
31060,2237,1,NULL
31061,2237,1,NULL
6532,2237,1,NULL
31062,2237,1,NULL
31063,2237,1,NULL
31064,2237,1,NULL
31065,2237,1,NULL
31066,2237,1,NULL
31067,2237,1,NULL
1087,824,3,NULL
4572,2237,1,NULL
8690,2237,1,NULL
16174,2237,1,NULL
31073,2237,1,NULL
14061,2237,1,NULL
31074,2237,1,NULL
16165,2237,1,NULL
31075,2237,1,NULL
31076,2237,1,NULL
31077,2237,1,NULL
31078,2237,1,NULL
20536,823,4,NULL
31080,2237,1,NULL
31081,2237,1,NULL
25432,2891,1,NULL
25437,2891,1,NULL
25438,2891,1,NULL
25439,2891,1,NULL
25440,2891,1,NULL
25441,2891,1,NULL
25442,2891,1,NULL
25443,2891,1,NULL
25444,2891,1,NULL
25445,2891,1,NULL
5085,2891,1,NULL
25446,2891,1,NULL
6941,2891,1,NULL
25457,2891,1,NULL
25458,301,2,NULL
25459,2891,1,NULL
25460,301,2,NULL
25461,2891,1,NULL
25463,2891,1,NULL
25464,1182,2,NULL
25465,3510,2,NULL
25466,2891,1,NULL
25467,782,1,NULL
18909,2891,1,NULL
23432,2891,1,NULL
25473,2891,1,NULL
48210,2612,1,NULL
48211,2612,1,NULL
48212,2612,1,NULL
48213,2612,1,NULL
23438,2612,1,NULL
48214,2612,1,NULL
48215,2612,1,NULL
48178,3340,1,NULL
48216,2612,1,NULL
48217,2612,1,NULL
48218,2612,1,NULL
48219,2612,1,NULL
48220,2612,1,NULL
48221,2612,1,NULL
48222,2612,1,NULL
48223,2612,1,NULL
48224,2612,1,NULL
48225,2612,1,NULL
48226,2612,1,NULL
48228,2612,1,NULL
44487,647,1,NULL
44488,647,1,NULL
33002,3801,1,NULL
34584,647,1,NULL
44489,647,1,NULL
44490,647,1,NULL
44491,647,1,NULL
44492,647,1,NULL
11176,647,1,NULL
44493,647,1,NULL
44495,647,1,NULL
41136,4267,1,NULL
44496,647,1,NULL
44497,647,1,NULL
44498,647,1,NULL
44499,647,1,NULL
39997,1754,2,NULL
44500,647,1,NULL
35100,568,3,NULL
44501,647,1,NULL
44502,647,1,NULL
44503,647,1,NULL
44504,647,1,NULL
36937,463,2,NULL
44505,647,1,NULL
44507,647,1,NULL
44508,647,1,NULL
44098,619,2,NULL
44509,647,1,NULL
44510,647,1,NULL
44511,647,1,NULL
44512,647,1,NULL
44513,647,1,NULL
44514,647,1,NULL
44515,647,1,NULL
27797,2447,1,NULL
27798,2447,1,NULL
27799,2447,1,NULL
27800,2447,1,NULL
27801,2447,1,NULL
27803,2447,1,NULL
27805,2447,1,NULL
27806,2447,1,NULL
27807,2447,1,NULL
27808,2447,1,NULL
40552,1581,1,NULL
40553,1581,1,NULL
40554,1581,1,NULL
6597,1581,1,NULL
49246,2389,1,NULL
49247,2389,1,NULL
49248,2389,1,NULL
49249,2389,1,NULL
49250,2389,1,NULL
49251,2389,1,NULL
49252,2389,1,NULL
49253,2389,1,NULL
49255,2389,1,NULL
49256,2389,1,NULL
1297,2389,1,NULL
9176,2389,1,NULL
49257,2389,1,NULL
33678,2406,1,NULL
15430,2406,1,NULL
12267,2406,1,NULL
33686,2406,1,NULL
33687,2406,1,NULL
13148,2406,1,NULL
33688,2406,1,NULL
21767,2406,1,NULL
5151,2194,1,NULL
3350,2194,1,NULL
42973,2194,1,NULL
42974,2194,1,NULL
42975,2194,1,NULL
42976,2194,1,NULL
42977,2194,1,NULL
42978,2194,1,NULL
42979,2194,1,NULL
42980,2194,1,NULL
42981,2194,1,NULL
31457,4095,2,NULL
42982,2194,1,NULL
7948,2194,1,NULL
42984,2194,1,NULL
42985,2194,1,NULL
7946,2194,1,NULL
42986,2194,1,NULL
7947,2194,1,NULL
42987,2194,1,NULL
42988,2194,1,NULL
42989,2194,1,NULL
42990,2194,1,NULL
42991,2194,1,NULL
14841,2194,1,NULL
42992,2194,1,NULL
42993,2194,1,NULL
42994,2194,1,NULL
42995,2194,1,NULL
42996,2194,1,NULL
42997,2194,1,NULL
42998,2194,1,NULL
42999,2194,1,NULL
49084,759,1,NULL
49085,759,1,NULL
49086,759,1,NULL
49087,759,1,NULL
13280,759,1,NULL
49088,759,1,NULL
18720,759,1,NULL
1634,759,1,NULL
49089,759,1,NULL
49090,759,1,NULL
49091,759,1,NULL
49092,759,1,NULL
49093,759,1,NULL
49097,759,1,NULL
17464,759,1,NULL
49099,759,1,NULL
49100,759,1,NULL
49102,759,1,NULL
49103,759,1,NULL
49104,759,1,NULL
13222,759,1,NULL
49105,759,1,NULL
49106,759,1,NULL
4870,759,1,NULL
49108,759,1,NULL
49109,759,1,NULL
49110,759,1,NULL
20065,759,1,NULL
47520,1742,2,NULL
49111,759,1,NULL
49113,759,1,NULL
49114,759,1,NULL
49115,759,1,NULL
49119,759,1,NULL
18696,759,1,NULL
49120,759,1,NULL
49123,759,1,NULL
5513,759,1,NULL
49124,759,1,NULL
49125,759,1,NULL
49127,759,1,NULL
49128,759,1,NULL
49129,759,1,NULL
49130,759,1,NULL
623,759,1,NULL
49131,759,1,NULL
49132,759,1,NULL
49133,759,1,NULL
49134,759,1,NULL
10399,759,1,NULL
49135,759,1,NULL
49136,759,1,NULL
49139,759,1,NULL
18262,759,1,NULL
49140,759,1,NULL
49141,759,1,NULL
49142,759,1,NULL
49143,759,1,NULL
49144,759,1,NULL
49145,759,1,NULL
49146,759,1,NULL
49147,759,1,NULL
49148,759,1,NULL
49149,759,1,NULL
49151,759,1,NULL
49152,759,1,NULL
13747,759,1,NULL
3642,759,1,NULL
1862,759,1,NULL
3306,759,1,NULL
49154,759,1,NULL
49155,759,1,NULL
49157,759,1,NULL
49158,759,1,NULL
49159,759,1,NULL
49160,759,1,NULL
49161,759,1,NULL
49162,759,1,NULL
44285,2005,1,NULL
44286,2005,1,NULL
44287,2005,1,NULL
44288,2005,1,NULL
2521,2005,1,NULL
44290,2005,1,NULL
12955,2005,1,NULL
16228,2005,1,NULL
44291,2005,1,NULL
44292,2005,1,NULL
44293,2005,1,NULL
44294,2005,1,NULL
7144,2005,1,NULL
44295,2005,1,NULL
2287,2395,2,NULL
44296,2005,1,NULL
44300,2005,1,NULL
6852,2005,1,NULL
4675,2350,2,NULL
34338,414,2,NULL
8062,2350,2,NULL
3519,3644,3,NULL
44305,2005,1,NULL
44306,2005,1,NULL
20538,3210,3,NULL
44307,2005,1,NULL
5597,2005,1,NULL
44308,2005,1,NULL
16686,2005,1,NULL
11306,2005,1,NULL
44309,2005,1,NULL
44310,2005,1,NULL
44312,2005,1,NULL
44313,2005,1,NULL
34674,2005,1,NULL
44314,2005,1,NULL
44315,2005,1,NULL
44316,2005,1,NULL
44317,2005,1,NULL
23111,2890,1,NULL
23112,2890,1,NULL
6353,2890,1,NULL
44387,4260,1,NULL
44388,4260,1,NULL
44389,4260,1,NULL
44390,4260,1,NULL
44391,4260,1,NULL
44392,4260,1,NULL
44393,4260,1,NULL
44394,4260,1,NULL
44395,4260,1,NULL
44396,4260,1,NULL
44403,4260,1,NULL
5155,4260,1,NULL
31158,2825,1,NULL
31159,2825,1,NULL
31160,2825,1,NULL
31161,2825,1,NULL
31166,2825,1,NULL
31167,2825,1,NULL
1194,1642,3,NULL
41744,2060,1,NULL
41745,2060,1,NULL
41746,2060,1,NULL
41747,2060,1,NULL
10896,1123,5,NULL
41748,2060,1,NULL
41749,2060,1,NULL
41751,2060,1,NULL
41752,2060,1,NULL
13771,2060,1,NULL
41753,2060,1,NULL
41754,2060,1,NULL
41755,2060,1,NULL
41756,2060,1,NULL
41757,2060,1,NULL
7215,2060,1,NULL
41758,2060,1,NULL
41759,2060,1,NULL
41760,2060,1,NULL
41761,2060,1,NULL
1193,2060,1,NULL
14840,2060,1,NULL
41762,2060,1,NULL
41763,2060,1,NULL
41764,2060,1,NULL
41765,2060,1,NULL
41766,2060,1,NULL
41767,2060,1,NULL
1196,2060,1,NULL
41768,2060,1,NULL
41770,2060,1,NULL
41771,2060,1,NULL
41772,2060,1,NULL
41773,2060,1,NULL
41774,2060,1,NULL
41775,2060,1,NULL
41777,2060,1,NULL
41778,2060,1,NULL
41779,2060,1,NULL
41780,2060,1,NULL
41782,2060,1,NULL
41783,2060,1,NULL
41784,2060,1,NULL
41785,2060,1,NULL
41786,2060,1,NULL
41787,2060,1,NULL
41788,2060,1,NULL
41789,2060,1,NULL
41790,2060,1,NULL
23345,1215,1,NULL
23379,1215,1,NULL
49645,1215,1,NULL
27341,2224,1,NULL
49646,1215,1,NULL
49647,1215,1,NULL
